,조사기준일,시도,행정구,"교육
(지원)청",학교급,"고등학교
유형",운영상특례,"학교
세부유형",학교명,본분교,설립,주야,"남녀공학
구분",상태,지역규모,통합구분,개교일,우편번호,주소,전화번호,팩스번호,홈페이지,편성학급수_계,1학년_학급수,2학년_학급수,3학년_학급수,4학년_학급수,5학년_학급수,6학년_학급수,학생수_총계_계,학생수_총계_남,학생수_총계_여,1학년_학생수_계,1학년_학생수_남,1학년_학생수_여,2학년_학생수_계,2학년_학생수_남,2학년_학생수_여,3학년_학생수_계,3학년_학생수_남,3학년_학생수_여,4학년_학생수_계,4학년_학생수_남,4학년_학생수_여,5학년_학생수_계,5학년_학생수_남,5학년_학생수_여,6학년_학생수_계,6학년_학생수_남,6학년_학생수_여,"학급당
 학생수",교원수_총계_계,교원수_총계_남,교원수_총계_여,교원수_정규교원_계,교원수_정규교원_남,교원수_정규교원_여,교원수_정규_교장_계,교원수_정규_교장_남,교원수_정규_교장_여,교원수_정규_교감_계,교원수_정규_교감_남,교원수_정규_교감_여,교원수_정규_수석_계,교원수_정규_수석_남,교원수_정규_수석_여,교원수_정규_보직_계,교원수_정규_보직_남,교원수_정규_보직_여,교원수_정규_일반_계,교원수_정규_일반_남,교원수_정규_일반_여,교원수_정규_특수_계,교원수_정규_특수_남,교원수_정규_특수_여,교원수_정규_상담_계,교원수_정규_상담_남,교원수_정규_상담_여,교원수_정규_사서_계,교원수_정규_사서_남,교원수_정규_사서_여,교원수_정규_실기_계,교원수_정규_실기_남,교원수_정규_실기_여,교원수_정규_보건_계,교원수_정규_보건_남,교원수_정규_보건_여,교원수_정규_영양_계,교원수_정규_영양_남,교원수_정규_영양_여,교원수_기간제_계,교원수_기간제_남,교원수_기간제_여,교원1인당 학생수,전체직원_계_x,전체직원_남,전체직원_여,정규직원_계,정규직원_남,정규직원_여,전체직원_계_y,"일반
교실","교과
교실","특별
교실",수준별교실,"기타
교실",교지면적,"학생
1인당
교지면적"
31,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,부원여자중학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,20020301,213-87 ,인천광역시 부평구 부영로 88 (부평동. 부원여자중학교),032-526-3968,032-525-7106,http://buwon-gm.icems.kr/main.do,31,10,10,11,0,0,0,944,0,944,314,0,314,308,0,308,322,0,322,0,0,0,0,0,0,0,0,0,30.5,55,6,49,48,4,44,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,11.0,32.0,3.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,2,5,17.2,20,2,18,3,0,3,19,31,2,4,0,0,11666,12.2
32,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,부일중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,19920301,213-19 ,인천광역시 부평구 영성로 3 (삼산동. 부일중학교),032-628-3842,032-528-2155,http://buil.icems.kr,22,6,6,10,0,0,0,502,256,246,164,86,78,143,73,70,195,97,98,0,0,0,0,0,0,0,0,0,22.8,41,10,31,36,8,28,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,19.0,3.0,16.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,2,3,12.2,16,4,12,3,2,1,16,22,6,11,0,2,12918,26.0
33,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,부일여자중학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19840301,214-29 ,인천광역시 부평구 동수로 8 (부평동. 부일여자중학교),032-522-4177,032-529-2918,http://buil-gm.icems.kr,13,4,4,5,0,0,0,202,0,202,61,0,61,57,0,57,84,0,84,0,0,0,0,0,0,0,0,0,15.5,27,2,25,23,0,23,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,8.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,2,2,7.5,15,3,12,4,1,3,11,13,5,7,0,0,14738,74.4
34,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,부평중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19670908,213-56 ,인천광역시 부평구 부흥북로57번길 10 (부평동. 부평중학교),032-529-5132,032-516-1540,http://bp.icems.kr,15,4,5,6,0,0,0,301,301,0,79,79,0,115,115,0,107,107,0,0,0,0,0,0,0,0,0,0,20.1,34,7,27,27,6,21,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,1.0,7.0,13.0,3.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,1,6,8.9,10,1,9,3,1,2,11,15,3,7,0,2,16554,57.3
35,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,부평서중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19800312,213-75 ,인천광역시 부평구 화랑로 29 (산곡동 310-23. 부평서중학교),032-522-3577,032-628-3131,http://bupyeongseo.icems.kr/main.do,14,4,4,6,0,0,0,278,278,0,91,91,0,79,79,0,108,108,0,0,0,0,0,0,0,0,0,0,19.9,29,5,24,23,4,19,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,12.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,9.6,13,3,10,5,2,3,12,14,6,6,1,3,17408,63.8
36,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,부평서여자중학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19780310,213-75 ,인천광역시 부평구 경원대로 1213 (십정동. 부평서여자중학교),032-504-0412,032-504-0419,http://bpsg.icems.kr/main.do,18,5,6,7,0,0,0,351,0,351,89,0,89,118,0,118,144,0,144,0,0,0,0,0,0,0,0,0,19.5,39,7,32,34,6,28,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,3.0,9.0,14.0,1.0,13.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5,1,4,9.0,9,2,7,3,1,2,10,26,7,8,0,1,22425,65.0
37,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,부평여자중학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19700302,213-98 ,인천광역시 부평구 부평문화로 193-1 (부개동. 부평여자중학교),032-515-5814,032-516-8492,http://bpgs.icems.kr,17,5,5,7,0,0,0,355,0,355,120,0,120,120,0,120,115,0,115,0,0,0,0,0,0,0,0,0,20.9,34,5,29,28,4,24,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,9.0,13.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,1,5,10.4,13,2,11,3,1,2,13,17,8,6,0,3,18398,52.1
38,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,부흥중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,19870301,213-48 ,인천광역시 부평구 충선로 152 (부개동. 인천부흥중학교),032-527-5383,032-514-0876,http://i-buheung.icems.kr,19,7,6,6,0,0,0,546,253,293,223,111,112,176,80,96,147,62,85,0,0,0,0,0,0,0,0,0,28.7,34,4,30,28,3,25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,11.0,13.0,2.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,1,5,16.1,17,2,15,4,1,3,17,19,6,6,0,1,14750,27.1
39,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,산곡중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19840301,213-71 ,인천광역시 부평구 원적로300번길 14 (산곡동. 산곡중학교),032-523-7322,032-524-7322,http://sangok.icems.kr,16,6,5,5,0,0,0,310,310,0,89,89,0,113,113,0,108,108,0,0,0,0,0,0,0,0,0,0,19.4,33,8,25,27,8,19,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,6.0,12.0,4.0,8.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,0,6,9.4,16,3,13,5,2,3,15,21,4,9,0,0,16302,52.1
40,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,산곡남중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19871021,213-76 ,인천광역시 부평구 안남로 187 (산곡동. 산곡남중학교),032-525-0430,032-525-5874,http://www.sgnam.icems.kr,28,10,9,9,0,0,0,852,852,0,283,283,0,277,277,0,292,292,0,0,0,0,0,0,0,0,0,0,30.4,52,14,38,46,11,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,28.0,4.0,24.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6,3,3,16.4,18,3,15,5,3,2,18,27,4,16,0,0,15239,17.8
41,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,산곡여자중학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19900301,213-80 ,인천광역시 부평구 마장로204번길 37 (산곡동. 산곡여자중학교),032-512-6746,032-502-6846,http://www.sangok-girls.icems.kr/main.do,31,10,10,11,0,0,0,844,0,844,279,0,279,266,0,266,299,0,299,0,0,0,0,0,0,0,0,0,27.2,61,8,53,51,6,45,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,12.0,34.0,5.0,29.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,2,8,13.8,18,4,14,4,1,3,19,31,0,8,5,0,7470,8.8
42,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,청천중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,19850301,213-13 ,인천광역시 부평구 마장로364번길 23 (청천동. 청천중학교),032-503-3902,032-504-5293,http://cheongcheon.icems.kr,23,8,8,7,0,0,0,425,209,216,114,49,65,172,90,82,139,70,69,0,0,0,0,0,0,0,0,0,18.5,43,4,39,37,4,33,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,10.0,18.0,1.0,17.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,0,6,9.9,19,2,17,4,0,4,17,23,0,7,0,1,12304,28.9
43,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,삼산중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20050301,213-24 ,인천광역시 부평구 충선로 308. 삼산중학교 (삼산동),032-511-5667,032-511-5668,http://isamsan.icems.kr/main.do,35,12,11,12,0,0,0,956,482,474,311,147,164,325,167,158,320,168,152,0,0,0,0,0,0,0,0,0,27.3,63,11,52,50,6,44,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,9.0,34.0,4.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,13,5,8,15.2,19,3,16,3,0,3,18,34,0,8,0,0,12806,13.3
44,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,진산중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20050301,213-41 ,인천광역시 부평구 충선로234번길 70 (삼산동. 진산중학교),032-628-4300,032-511-1924,http://jinsan.icems.kr,32,11,10,11,0,0,0,904,474,430,307,152,155,312,170,142,285,152,133,0,0,0,0,0,0,0,0,0,28.3,55,8,47,51,7,44,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,35.0,5.0,30.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,1,3,16.4,20,5,15,6,3,3,20,31,5,5,0,0,13060,14.4
45,20231001,인천,부평구,북부,중학교,,해당없음,일반중학교,부평동중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19700301,213-98 ,인천광역시 부평구 수변로107번길 4 (부개동. 부평동중학교),032-529-2082,032-505-1536,http://bupyeongdong.icems.kr/,16,5,5,6,0,0,0,307,307,0,92,92,0,116,116,0,99,99,0,0,0,0,0,0,0,0,0,0,19.2,29,6,23,27,5,22,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,13.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1,1,10.6,14,2,12,3,1,2,14,18,7,6,0,0,23886,77.8
46,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,간석여자중학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19840301,215-10 ,인천광역시 남동구 간석로25번길 13 (간석동. 간석여자중학교),032-429-5969,032-629-7667,http://ganseok.icems.kr/,15,5,4,6,0,0,0,277,0,277,91,0,91,78,0,78,108,0,108,0,0,0,0,0,0,0,0,0,18.5,31,6,25,23,4,19,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,7.0,9.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,6,8.9,16,4,12,4,2,2,14,16,4,6,0,0,11138,40.2
47,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,구월중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19810301,215-61 ,인천광역시 남동구 남동대로 814 (구월동),032-460-6503,032-467-5913,http://guwol.icems.kr,33,10,11,12,0,0,0,986,986,0,320,320,0,334,334,0,332,332,0,0,0,0,0,0,0,0,0,0,29.9,61,16,45,48,11,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,35.0,7.0,28.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,5,8,16.2,19,4,15,4,2,2,18,33,1,8,0,0,13884,13.8
48,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,구월여자중학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19900301,215-70 ,인천 남동구 성말로13번길 78 . 구월여자중학교  (구월동.구월여자중학교),032-433-4005,032-435-0467,http://gwg.icems.kr,27,9,9,9,0,0,0,737,0,737,246,0,246,254,0,254,237,0,237,0,0,0,0,0,0,0,0,0,27.3,52,8,44,42,6,36,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,4.0,11.0,22.0,2.0,20.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,2,8,14.2,18,3,15,3,2,1,18,27,1,7,0,0,11227,15.0
49,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,남동중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,19920301,215-96 ,인천광역시 남동구 담방로 7 (만수동),032-462-0120,032-468-5326,http://namdong.icems.kr,27,9,8,10,0,0,0,711,362,349,236,119,117,223,115,108,252,128,124,0,0,0,0,0,0,0,0,0,26.3,54,14,40,43,11,32,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,30.0,7.0,23.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,3,8,13.2,16,2,14,3,1,2,17,27,0,9,0,0,11075,15.4
50,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,논곡중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20010108,216-36 ,인천광역시 남동구 논곡로 84 (논현동. 논곡중학교),032-4426-8552,032-629-8559,http://nongok.icems.kr,16,5,5,6,0,0,0,267,159,108,94,59,35,88,49,39,85,51,34,0,0,0,0,0,0,0,0,0,16.7,31,5,26,23,4,19,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,6.0,8.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8,1,7,8.6,11,1,10,4,1,3,11,16,10,7,0,4,10456,39.0
51,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,동인천중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19510830,215-53 ,인천광역시 남동구 구월남로57번길 12 (구월동. 동인천중학교),032-629-7392,032-629-7405,http://donginchon.icems.kr/,20,6,6,8,0,0,0,441,441,0,175,175,0,139,139,0,127,127,0,0,0,0,0,0,0,0,0,0,22.1,42,20,22,29,13,16,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,14.0,6.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,7,6,10.5,18,4,14,6,3,3,16,21,3,7,0,1,23297,51.4
52,20231001,인천,연수구,동부,중학교,,해당없음,일반중학교,연성중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,19940301,219-67 ,인천광역시 연수구 원인재로 105 (동춘동. 연성중학교),032-815-4129,032-817-4051,http://yeonsung.icems.kr,29,10,9,10,0,0,0,755,390,365,267,145,122,241,123,118,247,122,125,0,0,0,0,0,0,0,0,0,26.0,51,11,40,42,10,32,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,4.0,8.0,26.0,5.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,1,8,14.8,18,3,15,4,1,3,19,29,2,9,0,1,11351,15.0
53,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,만성중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,19940301,215-41 ,인천광역시 남동구 인주대로 899 (만수동. 만성중학교),032-629-8085,032-472-2239,http://manseong.icems.kr/,22,8,7,7,0,0,0,414,197,217,127,66,61,140,58,82,147,73,74,0,0,0,0,0,0,0,0,0,18.8,43,8,35,34,5,29,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,10.0,17.0,2.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9,3,6,9.6,16,3,13,4,2,2,17,21,5,6,0,1,16232,39.6
54,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,만수중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19840301,215-28 ,인천광역시 남동구 인수로 13 (만수동.만수중학교),032-467-1833,032-467-1837,http://mansu.icems.kr/,13,4,4,5,0,0,0,186,186,0,45,45,0,54,54,0,87,87,0,0,0,0,0,0,0,0,0,0,14.3,30,11,19,24,9,15,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,10.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,2,4,6.2,12,0,12,3,0,3,11,16,3,9,0,0,13438,72.2
55,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,인천사리울중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20110301,216-83 ,인천광역시 남동구 에코중앙로84번길 12 . (논현동) (논현동. 사리울중학교),032-435-1635,032-435-1633,http://sru.icems.kr,25,8,8,9,0,0,0,751,351,400,258,119,139,253,124,129,240,108,132,0,0,0,0,0,0,0,0,0,30.0,49,8,41,36,4,32,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,21.0,3.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,4,9,15.3,19,1,18,3,0,3,20,24,4,6,0,1,11462,15.2
56,20231001,인천,연수구,동부,중학교,,해당없음,일반중학교,인천신정중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20110301,220-01 ,인천광역시 연수구 컨벤시아대로42번길 80 (송도동. 신정중학교),032-858-9124,032-858-9132,http://ishinjeong.icems.kr,37,13,12,12,0,0,0,1271,647,624,426,210,216,416,211,205,429,226,203,0,0,0,0,0,0,0,0,0,34.4,66,11,55,53,5,48,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,9.0,36.0,1.0,35.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,6,7,19.3,19,2,17,4,0,4,18,37,5,8,0,0,15542,12.3
57,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,만수북중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19870304,215-22 ,인천광역시 남동구 만수서로 117 (만수동. 만수북중학교),032-472-3126,032-472-3127,http://mansubuk.icems.kr/,21,7,7,7,0,0,0,540,540,0,206,206,0,176,176,0,158,158,0,0,0,0,0,0,0,0,0,0,25.7,44,7,37,34,6,28,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,9.0,16.0,3.0,13.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,1,9,12.3,14,3,11,3,1,2,14,20,3,9,0,1,15125,27.9
58,20231001,인천,연수구,동부,중학교,,해당없음,일반중학교,인천예송중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20170301,220-09 ,인천광역시 연수구 아카데미로 212 (송도동. 예송중학교),032-340-8600,032-858-8505,http://yesong.icems.kr,30,11,10,9,0,0,0,1027,506,521,385,186,199,317,163,154,325,157,168,0,0,0,0,0,0,0,0,0,34.2,54,10,44,45,7,38,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,28.0,5.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9,3,6,19.0,18,3,15,5,1,4,17,7,21,7,0,3,14743,14.3
59,20231001,인천,연수구,동부,중학교,,해당없음,일반중학교,인천미송중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20210301,220-17 ,인천광역시 연수구 아카데미로 679 (송도동. 인천미송중학교),032-456-3100,032-858-8823,http://misongms.icems.kr,37,11,11,15,0,0,0,1230,625,605,382,188,194,385,203,182,463,234,229,0,0,0,0,0,0,0,0,0,33.2,69,14,55,52,11,41,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,10.0,36.0,7.0,29.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,14,17.8,19,4,15,4,2,2,20,37,0,11,0,0,12055,9.9
60,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,만수여자중학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19870301,215-25 ,인천광역시 남동구 만수로50번길 22-36 (만수동. 만수여자중학교),032-464-2262,032-468-7374,http://msgirls.icems.kr/,25,8,8,9,0,0,0,539,0,539,167,0,167,174,0,174,198,0,198,0,0,0,0,0,0,0,0,0,21.6,44,6,38,39,6,33,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,3.0,8.0,23.0,2.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,0,5,12.3,16,1,15,3,1,2,17,24,3,10,0,1,12270,22.7
61,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,만월중학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,19920301,216-10 ,인천광역시 남동구 서창남순환로 22 (서창동. 만월중학교),032-457-4608,032-457-4601,http://www.manwol.icems.kr,32,11,10,11,0,0,0,986,497,489,361,178,183,304,156,148,321,163,158,0,0,0,0,0,0,0,0,0,30.8,67,11,56,50,7,43,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,33.0,4.0,29.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,17,4,13,14.7,18,2,16,4,1,3,17,31,2,6,0,6,12313,12.4
62,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,상인천중학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19600406,215-46 ,인천광역시 남동구 백범로297번길 21 (간석동. 상인천중학교),032-422-0952,032-422-0941,http://sic.icems.kr,20,7,6,7,0,0,0,527,527,0,205,205,0,146,146,0,176,176,0,0,0,0,0,0,0,0,0,0,26.4,38,14,24,29,8,21,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,14.0,3.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9,6,3,13.9,15,4,11,5,3,2,12,25,5,5,0,2,22058,41.5
63,20231001,인천,남동구,동부,중학교,,해당없음,일반중학교,상인천여자중학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19610406,215-53 ,인천광역시 남동구 문화로169번길 30 (간석동1동) 상인천여자중학교,032-629-7589,032-437-9714,http://sicg.icems.kr,20,6,7,7,0,0,0,503,0,503,162,0,162,158,0,158,183,0,183,0,0,0,0,0,0,0,0,0,25.2,43,7,36,34,3,31,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,1.0,11.0,17.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,4,5,11.7,17,3,14,3,1,2,17,21,0,6,1,1,10340,20.4
