,조사기준일,시도,행정구,"교육
(지원)청",학교급,"고등학교
유형",운영상특례,"학교
세부유형",학교명,본분교,설립,주야,"남녀공학
구분",상태,지역규모,통합구분,개교일,우편번호,주소,전화번호,팩스번호,홈페이지,편성학급수_계,1학년_학급수,2학년_학급수,3학년_학급수,4학년_학급수,5학년_학급수,6학년_학급수,학생수_총계_계,학생수_총계_남,학생수_총계_여,1학년_학생수_계,1학년_학생수_남,1학년_학생수_여,2학년_학생수_계,2학년_학생수_남,2학년_학생수_여,3학년_학생수_계,3학년_학생수_남,3학년_학생수_여,4학년_학생수_계,4학년_학생수_남,4학년_학생수_여,5학년_학생수_계,5학년_학생수_남,5학년_학생수_여,6학년_학생수_계,6학년_학생수_남,6학년_학생수_여,"학급당
 학생수",교원수_총계_계,교원수_총계_남,교원수_총계_여,교원수_정규교원_계,교원수_정규교원_남,교원수_정규교원_여,교원수_정규_교장_계,교원수_정규_교장_남,교원수_정규_교장_여,교원수_정규_교감_계,교원수_정규_교감_남,교원수_정규_교감_여,교원수_정규_수석_계,교원수_정규_수석_남,교원수_정규_수석_여,교원수_정규_보직_계,교원수_정규_보직_남,교원수_정규_보직_여,교원수_정규_일반_계,교원수_정규_일반_남,교원수_정규_일반_여,교원수_정규_특수_계,교원수_정규_특수_남,교원수_정규_특수_여,교원수_정규_상담_계,교원수_정규_상담_남,교원수_정규_상담_여,교원수_정규_사서_계,교원수_정규_사서_남,교원수_정규_사서_여,교원수_정규_실기_계,교원수_정규_실기_남,교원수_정규_실기_여,교원수_정규_보건_계,교원수_정규_보건_남,교원수_정규_보건_여,교원수_정규_영양_계,교원수_정규_영양_남,교원수_정규_영양_여,교원수_기간제_계,교원수_기간제_남,교원수_기간제_여,교원1인당 학생수,전체직원_계_x,전체직원_남,전체직원_여,정규직원_계,정규직원_남,정규직원_여,전체직원_계_y,"일반
교실","교과
교실","특별
교실",수준별교실,"기타
교실",교지면적,"학생
1인당
교지면적"
31,20231001,인천,서구,인천시,고등학교,일반고,해당없음,일반고등학교,인천청라고등학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,20110301,227-33 ,인천광역시 서구 담지로86번길 16-14 (연희동.청라고등학교),032-568-9691,032-568-9695,http://cheongra.icehs.kr,31,11,10,10,0,0,0,925,925,0,313,313,0,306,306,0,306,306,0,0,0,0,0,0,0,0,0,0,29.8,66,19,47,55,18,37,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,6.0,39.0,11.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,1,10,14.0,18,3,15,3,1,2,18,30,5,6,1,0,12000,12.8
32,20231001,인천,중구,인천시,고등학교,자율고,해당없음,일반고등학교,인천하늘고등학교,본교,사립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20110301,223-61 ,인천광역시 중구 영종대로277번길 117 (운서동),032-745-0400,032-745-0401,http://www.haneul.hs.kr,24,8,8,8,0,0,0,670,311,359,228,110,118,223,100,123,219,101,118,0,0,0,0,0,0,0,0,0,27.9,56,32,24,39,22,17,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,28.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,10,7,12.0,10,2,8,7,2,5,10,24,3,18,0,0,31082,46.2
33,20231001,인천,연수구,인천시,고등학교,일반고,해당없음,일반고등학교,인천연송고등학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,20130301,220-01 ,인천광역시 연수구 컨벤시아대로42번길 72 (송도동),032-712-2000,032-712-2009,http://iys.icehs.kr,30,11,10,9,0,0,0,839,839,0,338,338,0,276,276,0,225,225,0,0,0,0,0,0,0,0,0,0,28.0,63,22,41,56,19,37,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,5.0,40.0,9.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,3,4,13.3,17,2,15,3,0,3,17,29,7,9,0,3,11999,14.2
34,20231001,인천,중구,인천시,고등학교,일반고,해당없음,일반고등학교,인천영종고등학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20130301,223-76 ,인천광역시 중구 영종대로278번길 34 (운서동),032-745-4300,032-746-1594,http://yeongjong.icehs.kr,33,15,9,9,0,0,0,607,310,297,318,174,144,139,67,72,150,69,81,0,0,0,0,0,0,0,0,0,18.4,71,27,44,58,21,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,6.0,43.0,15.0,28.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,6,7,8.5,14,1,13,4,1,3,14,37,2,9,0,0,15273,25.0
35,20231001,인천,서구,인천시,고등학교,일반고,해당없음,일반고등학교,인천해원고등학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20130301,227-65 ,인천광역시 서구 청라사파이어로140번길 25 (청라동. 인천해원고등학교),032-590-7603,032-590-7680,http://ihw.icehs.kr/,30,10,10,10,0,0,0,903,466,437,322,158,164,305,152,153,276,156,120,0,0,0,0,0,0,0,0,0,30.1,66,20,46,57,16,41,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,11.0,40.0,11.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,4,5,13.7,17,2,15,4,2,2,17,29,5,7,0,0,12000,13.1
36,20231001,인천,연수구,인천시,고등학교,자율고,해당없음,일반고등학교,인천포스코고등학교,본교,사립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20150301,220-01 ,인천광역시 연수구 컨벤시아대로42번길 50 (송도동),032-850-8614,032-850-8609,http://icpa.icehs.kr/,24,8,8,8,0,0,0,686,292,394,240,106,134,236,89,147,210,97,113,0,0,0,0,0,0,0,0,0,28.6,54,34,20,36,24,12,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,10,8,12.7,13,4,9,5,4,1,12,24,10,8,0,0,25001,36.3
37,20231001,인천,미추홀구,인천시,고등학교,일반고,해당없음,일반고등학교,선인고등학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19540301,221-00 ,인천광역시 미추홀구 석정로 165 (도화동),032-761-6124,032-761-6123,http://sunin.icehs.kr,23,8,8,7,0,0,0,464,464,0,172,172,0,153,153,0,139,139,0,0,0,0,0,0,0,0,0,0,20.2,49,15,34,46,13,33,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,5.0,7.0,27.0,6.0,21.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,2,1,9.5,14,1,13,3,0,3,15,26,16,5,0,0,23511,49.8
38,20231001,인천,연수구,인천시,고등학교,일반고,해당없음,일반고등학교,연수고등학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19950303,219-30 ,인천광역시 연수구 원인재로 145 (연수동),032-817-0052,032-817-0055,http://yeonsu-h.icehs.kr/main.do,35,11,12,12,0,0,0,933,933,0,310,310,0,318,318,0,305,305,0,0,0,0,0,0,0,0,0,0,26.7,70,23,47,63,20,43,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,9.0,4.0,45.0,9.0,36.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,3,4,13.3,19,3,16,3,0,3,20,35,5,7,0,0,13490,14.5
39,20231001,인천,연수구,인천시,고등학교,일반고,해당없음,일반고등학교,연수여자고등학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19970301,219-66 ,인천광역시 연수구 먼우금로141번길 9 (동춘동),032-457-1234,032-457-1199,http://yeonsug.icehs.kr,34,13,10,11,0,0,0,894,0,894,337,0,337,262,0,262,295,0,295,0,0,0,0,0,0,0,0,0,26.3,67,16,51,58,14,44,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,6.0,42.0,7.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9,2,7,13.3,20,1,19,3,0,3,20,34,6,6,0,1,13529,15.0
40,20231001,인천,옹진군,인천시,고등학교,일반고,해당없음,일반고등학교,백령고등학교,본교,공립,주간,남여공학,기존(원)교,도서벽지,해당없음,19590306,231-03 ,인천광역시 옹진군 백령면 백령로 708 (백령면),032-836-0091,032-836-2210,http://brmh.icehs.kr,7,2,3,2,0,0,0,70,33,37,33,15,18,16,7,9,21,11,10,0,0,0,0,0,0,0,0,0,10.0,19,7,12,18,7,11,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,10.0,3.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.7,12,8,4,4,4,0,12,13,2,3,0,0,19731,274.0
41,20231001,인천,미추홀구,인천시,고등학교,일반고,해당없음,일반고등학교,인천고등학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,18950902,221-47 ,인천광역시 미추홀구 경원대로 804 (주안동. 인천고등학교),032-451-0500,032-422-6471,http://incheon.icehs.kr,34,12,11,11,0,0,0,806,806,0,295,295,0,248,248,0,263,263,0,0,0,0,0,0,0,0,0,0,23.7,68,25,43,64,22,42,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,7.0,6.0,48.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,3,1,11.9,17,1,16,4,0,4,20,34,8,9,0,1,36180,44.8
42,20231001,인천,중구,인천시,고등학교,일반고,해당없음,일반고등학교,인천공항고등학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20020301,223-67 ,인천광역시 중구 신도시북로 20 (운서동),032-746-2363,032-746-2364,http://gonghang-h.icehs.kr,24,9,8,7,0,0,0,635,349,286,233,127,106,220,126,94,182,96,86,0,0,0,0,0,0,0,0,0,26.5,54,17,37,47,15,32,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,7.0,5.0,30.0,7.0,23.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,2,5,11.8,14,1,13,3,0,3,16,27,0,6,0,1,14250,22.1
43,20231001,인천,남동구,인천시,고등학교,일반고,해당없음,일반고등학교,인천남고등학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19980301,215-03 ,인천광역시 남동구 석정로551번길 41 (간석동),032-722-1500,032-439-5505,http://inam.icehs.kr,28,10,9,9,0,0,0,622,622,0,233,233,0,186,186,0,203,203,0,0,0,0,0,0,0,0,0,0,22.2,62,19,43,57,18,39,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,5.0,7.0,37.0,12.0,25.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,1,4,10.0,17,3,14,3,0,3,17,28,6,6,0,0,12168,19.5
44,20231001,인천,연수구,인천시,고등학교,일반고,해당없음,일반고등학교,인천여자고등학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19080406,219-36 ,인천광역시 연수구 비류대로506번길 14 (연수동) 인천여자고등학교,032-810-6307,032-810-6399,http://incheon-gh.icehs.kr,33,12,10,11,0,0,0,847,0,847,327,0,327,247,0,247,273,0,273,0,0,0,0,0,0,0,0,0,25.7,82,20,62,70,17,53,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,7.0,10.0,48.0,9.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,3,9,10.3,21,3,18,5,1,4,21,33,7,6,0,0,15084,17.5
45,20231001,인천,중구,인천시,고등학교,일반고,해당없음,일반고등학교,제물포고등학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19540813,223-10 ,인천광역시 중구 자유공원로 58-9 (전동),032-770-0327,032-766-9379,http://jego.icehs.kr,21,7,7,7,0,0,0,386,386,0,135,135,0,128,128,0,123,123,0,0,0,0,0,0,0,0,0,0,18.4,55,19,36,48,16,32,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,4.0,10.0,29.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7,3,4,7.0,16,3,13,4,1,3,14,26,10,11,0,3,48598,121.5
46,20231001,인천,미추홀구,인천시,고등학교,일반고,해당없음,일반고등학교,학익고등학교,본교,공립,주간,남자,기존(원)교,특별/광역시,해당없음,19960302,222-25 ,인천광역시 미추홀구 한나루로358번길 23-22 (학익동),032-868-4143,032-875-5370,http://hakik.icehs.kr,25,10,8,7,0,0,0,525,525,0,214,214,0,162,162,0,149,149,0,0,0,0,0,0,0,0,0,0,21.0,53,18,35,47,16,31,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0,28.0,5.0,23.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,2,4,9.9,17,3,14,4,1,3,14,25,0,12,0,0,12000,22.6
47,20231001,인천,미추홀구,인천시,고등학교,일반고,해당없음,일반고등학교,학익여자고등학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19960301,222-22 ,인천광역시 미추홀구 주승로52번길 8 (학익동. 학익여자고등학교),032-712-5606,032-868-8901,http://hakikgh.icehs.kr,37,13,11,13,0,0,0,970,0,970,373,0,373,292,0,292,305,0,305,0,0,0,0,0,0,0,0,0,26.2,83,15,68,70,12,58,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,9.0,50.0,6.0,44.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,13,3,10,11.7,15,4,11,3,2,1,15,38,1,10,0,5,13343,13.7
48,20231001,인천,연수구,인천시,고등학교,일반고,해당없음,일반고등학교,인천해송고등학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,20100301,220-00 ,인천광역시 연수구 해송로 20 (송도동),032-831-0321,032-831-0322,http://ihs.icehs.kr/,31,11,10,10,0,0,0,865,0,865,307,0,307,277,0,277,281,0,281,0,0,0,0,0,0,0,0,0,27.9,65,19,46,57,16,41,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,6.0,8.0,38.0,10.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8,3,5,13.3,20,5,15,4,2,2,20,32,0,14,0,0,15001,17.1
49,20231001,인천,남동구,인천시,고등학교,일반고,해당없음,일반고등학교,인천고잔고등학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,20100301,216-81 ,인천광역시 남동구 에코중앙로 117 . 인천고잔고등학교(논현동.고잔고등학교),032-430-2492,032-435-9040,http://gojan.icehs.kr,31,10,10,11,0,0,0,846,0,846,294,0,294,276,0,276,276,0,276,0,0,0,0,0,0,0,0,0,27.3,65,22,43,57,18,39,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,6.0,7.0,39.0,10.0,29.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,4,4,13.0,15,0,15,3,0,3,15,31,8,16,0,0,12859,15.2
50,20231001,인천,계양구,인천시,고등학교,일반고,해당없음,일반고등학교,인천효성고등학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20020301,210-96 ,인천광역시 계양구 새벌로171번길 21 (효성동),032-556-8181,032-556-8190,http://in-hyoseong.icehs.kr,24,10,7,7,0,0,0,585,298,287,203,102,101,194,85,109,188,111,77,0,0,0,0,0,0,0,0,0,24.4,51,11,40,44,8,36,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,8.0,27.0,3.0,24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7,3,4,11.5,18,5,13,4,3,1,20,29,0,16,0,6,14390,24.2
51,20231001,인천,부평구,인천시,고등학교,일반고,해당없음,일반고등학교,인천영선고등학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20060301,213-25 ,인천광역시 부평구 체육관로 179 (삼산동),032-511-1635,032-511-1706,http://youngsun.icehs.kr,28,10,9,9,0,0,0,708,369,339,286,141,145,224,119,105,198,109,89,0,0,0,0,0,0,0,0,0,25.3,62,21,41,55,16,39,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,5.0,7.0,38.0,10.0,28.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7,5,2,11.4,15,1,14,4,1,3,15,28,3,11,0,1,14054,19.9
52,20231001,인천,서구,인천시,고등학교,일반고,해당없음,일반고등학교,인천원당고등학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20060301,226-25 ,인천광역시 서구 고산로40번길 30 (원당동),032-569-0720,032-569-0727,http://wondang.icehs.kr,33,10,10,13,0,0,0,915,467,448,317,160,157,273,137,136,325,170,155,0,0,0,0,0,0,0,0,0,27.7,75,24,51,61,17,44,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,5.0,8.0,43.0,10.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14,7,7,12.2,16,2,14,3,1,2,17,32,0,10,0,9,12053,13.2
53,20231001,인천,중구,인천시,고등학교,일반고,해당없음,일반고등학교,광성고등학교,본교,사립,주간,남자,기존(원)교,특별/광역시,해당없음,19720301,223-27 ,인천광역시 중구 참외전로244번길 47 (도원동),032-760-5200,032-888-3586,http://ks.icehs.kr,24,8,8,8,0,0,0,533,533,0,189,189,0,180,180,0,164,164,0,0,0,0,0,0,0,0,0,0,22.2,51,34,17,28,25,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,9,14,10.5,3,3,0,3,3,0,3,27,0,9,5,5,32305,60.2
54,20231001,인천,강화군,인천시,고등학교,특성화고(대안),대안학교,일반고등학교,산마을고등학교,본교,사립,주간,남여공학,기존(원)교,면지역,해당없음,20000315,230-56 ,인천광역시 강화군 양도면 강화남로1002번길 73-29 . 산마을고등학교 (양도면),032-627-1893,032-937-9809,http://sanmaeul.org,3,1,1,1,0,0,0,40,24,16,14,9,5,11,8,3,15,7,8,0,0,0,0,0,0,0,0,0,13.3,13,8,5,7,6,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,4,3.1,12,3,9,5,2,3,12,4,0,9,0,0,5495,130.8
55,20231001,인천,연수구,인천시,고등학교,일반고,해당없음,일반고등학교,인천대건고등학교,본교,사립,주간,남자,기존(원)교,특별/광역시,해당없음,19450901,219-70 ,인천광역시 연수구 능허대로 437 (동춘동. 인천대건고등학교),032-822-0451,032-821-7043,http://idg.icehs.kr,31,11,10,10,0,0,0,841,841,0,324,324,0,280,280,0,237,237,0,0,0,0,0,0,0,0,0,0,27.1,67,45,22,53,38,15,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,11.0,5.0,33.0,25.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,7,7,12.6,13,4,9,5,4,1,12,0,32,12,0,3,22830,26.9
56,20231001,인천,서구,인천시,고등학교,일반고,해당없음,일반고등학교,대인고등학교,본교,사립,주간,남자,기존(원)교,특별/광역시,해당없음,19910301,227-06 ,인천광역시 서구 서곶로 446 (공촌동),032-562-6311,032-562-6317,http://daein.icehs.kr,36,12,12,12,0,0,0,1039,1039,0,375,375,0,338,338,0,326,326,0,0,0,0,0,0,0,0,0,0,28.9,74,52,22,60,46,14,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,8.0,6.0,44.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,8,14.0,7,6,1,5,5,0,7,36,8,11,0,0,16485,16.0
57,20231001,인천,강화군,인천시,고등학교,일반고,해당없음,일반고등학교,덕신고등학교,본교,사립,주간,남여공학,기존(원)교,도서벽지,해당없음,19811128,230-28 ,인천광역시 강화군 강화읍 고비고개로 45 (강화읍. 덕신고등학교),032-933-2974,032-934-0864,http://www.duckshin.icehs.kr/,9,3,3,3,0,0,0,225,118,107,82,46,36,86,40,46,57,32,25,0,0,0,0,0,0,0,0,0,25.0,23,15,8,15,10,5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,3,9.8,9,2,7,5,2,3,9,0,9,10,0,0,14733,63.0
58,20231001,인천,동구,인천시,고등학교,일반고,해당없음,일반고등학교,동산고등학교,본교,사립,주간,남자,기존(원)교,특별/광역시,해당없음,19380714,225-59 ,인천광역시 동구 동산로 58 동산고등학교 (송림동),032-763-7827,032-764-7825,http://dongsan.icehs.kr,25,8,8,9,0,0,0,501,501,0,176,176,0,167,167,0,158,158,0,0,0,0,0,0,0,0,0,0,20.0,52,37,15,34,29,5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,12.0,2.0,17.0,14.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,8,10,9.6,11,2,9,5,1,4,12,0,28,6,0,0,38905,78.1
59,20231001,인천,중구,인천시,고등학교,일반고,해당없음,일반고등학교,인일여자고등학교,본교,공립,주간,여자,기존(원)교,특별/광역시,해당없음,19610407,223-10 ,인천광역시 중구 참외전로72번길 10 (전동),032-764-6681,032-762-3774,http://inil.icehs.kr,26,8,9,9,0,0,0,544,0,544,195,0,195,182,0,182,167,0,167,0,0,0,0,0,0,0,0,0,20.9,55,10,45,52,10,42,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,5.0,8.0,32.0,3.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,0,3,9.9,14,1,13,4,1,3,13,26,6,7,3,0,35365,64.5
60,20231001,인천,부평구,인천시,고등학교,일반고,해당없음,일반고등학교,명신여자고등학교,본교,사립,주간,여자,기존(원)교,특별/광역시,해당없음,19710304,213-71 ,인천광역시 부평구 원적로 260 (산곡동. 명신여자고등학교),032-458-9080,032-525-2687,http://msrose.icehs.kr,24,8,8,8,0,0,0,528,0,528,203,0,203,167,0,167,158,0,158,0,0,0,0,0,0,0,0,0,22.0,51,29,22,28,23,5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,17,10.4,9,2,7,5,2,3,9,10,20,9,0,4,25847,48.6
61,20231001,인천,부평구,인천시,고등학교,일반고,해당없음,일반고등학교,인천산곡고등학교,본교,공립,주간,남여공학,기존(원)교,특별/광역시,해당없음,20060301,213-77 ,인천광역시 부평구 원적로416번길 25 (산곡동),032-508-8402,032-508-8871,http://sangokhs.icehs.kr,26,11,7,8,0,0,0,625,330,295,272,136,136,176,101,75,177,93,84,0,0,0,0,0,0,0,0,0,24.0,58,18,40,50,14,36,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,8.0,4.0,32.0,4.0,28.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,4,4,10.8,19,3,16,4,1,3,20,31,3,10,0,1,10459,16.6
62,20231001,인천,남동구,인천시,고등학교,일반고,해당없음,일반고등학교,문일여자고등학교,본교,사립,주간,여자,기존(원)교,특별/광역시,해당없음,19860301,215-39 ,인천광역시 남동구 구월로372번길 56 (만수동),032-465-3413,032-471-9251,http://moonil-g.icehs.kr,39,14,12,13,0,0,0,1035,0,1035,352,0,352,328,0,328,355,0,355,0,0,0,0,0,0,0,0,0,26.5,79,30,49,54,19,35,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,6.0,5.0,38.0,13.0,25.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,11,14,13.1,16,3,13,7,3,4,16,38,0,7,0,8,13225,12.7
63,20231001,인천,연수구,인천시,고등학교,일반고,해당없음,일반고등학교,박문여자고등학교,본교,사립,주간,여자,기존(원)교,특별/광역시,해당없음,19400518,219-83 ,인천광역시 연수구 송도과학로51번길 16 (송도동. 박문여자고등학교),032-550-1940,032-550-1975,http://bakmun-h.icehs.kr,31,10,10,11,0,0,0,717,0,717,293,0,293,223,0,223,201,0,201,0,0,0,0,0,0,0,0,0,23.1,65,28,37,48,21,27,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,5.0,8.0,30.0,16.0,14.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,7,10,11.0,10,3,7,6,3,3,11,32,1,8,0,2,14001,19.0
